GEOID,NAME,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019
48113009103,"Census Tract 91.03, Dallas County, Texas",Tract,3960,3533,4077,3576,3583,3630,3738,3722,36074,35302,39583,35351,32763,35980,38182,34509,0.36,0.4149,0.3825,0.4205,0.4313,0.4346,0.419,0.4278,1490,1175,1384,1169,1254,1200,1293,1428,1091,1005,957,1174,1249,1000,1160,1282,604,503,500,600,666,499,602,671,0.275505050505051,0.284460798188508,0.234731420161884,0.328299776286354,0.348590566564332,0.275482093663912,0.310326377742108,0.344438473938743,0.405369127516779,0.428085106382979,0.361271676300578,0.513259195893927,0.5311004784689,0.415833333333333,0.465583913379737,0.469887955182073
48113009104,"Census Tract 91.04, Dallas County, Texas",Tract,3577,3611,3969,3848,3857,3965,4019,3644,36742,36125,37319,36500,38388,40250,55750,57743,0.3789,0.3748,0.3292,0.3518,0.3379,0.3844,0.3744,0.3525,1072,1029,1249,1183,1157,1347,1243,1105,1154,1398,1516,1240,1162,1136,863,704,502,618,670,560,547,610,457,352,0.322616717920045,0.387150373857657,0.381960191484001,0.322245322245322,0.301270417422868,0.286506935687264,0.214730032346355,0.193194291986828,0.468283582089552,0.600583090379009,0.536429143314652,0.473372781065089,0.472774416594641,0.452858203414996,0.367658889782784,0.318552036199095
48113009105,"Census Tract 91.05, Dallas County, Texas",Tract,4134,4330,3904,4102,3978,3616,3733,3991,30000,30905,37250,39879,38222,38210,37937,38242,0.43,0.4369,0.416,0.4042,0.4044,0.4286,0.4135,0.4132,1365,1353,1169,1233,1212,1134,1243,1293,1596,1359,1093,916,932,669,936,1176,748,584,511,408,340,192,380,493,0.386066763425254,0.313856812933025,0.279969262295082,0.223305704534373,0.234288587229764,0.185011061946903,0.250736672917225,0.294662991731396,0.547985347985348,0.431633407243163,0.437125748502994,0.330900243309002,0.280528052805281,0.169312169312169,0.305711987127916,0.381283836040217
48113009201,"Census Tract 92.01, Dallas County, Texas",Tract,6594,6674,6744,6349,6692,7086,6556,6773,43434,45404,39572,36387,33993,38182,33125,40049,0.3431,0.3743,0.3971,0.4081,0.4842,0.4552,0.4682,0.4428,2065,2105,2219,2012,2014,2217,1964,1868,1070,1319,1882,1854,2111,2016,1904,1155,467,642,900,829,927,889,711,451,0.16226872914771,0.197632604135451,0.279062870699881,0.29201449047094,0.315451285116557,0.284504657070279,0.290420988407566,0.170530045769969,0.226150121065375,0.304988123515439,0.405588102748986,0.412027833001988,0.460278053624628,0.400992331980153,0.362016293279022,0.241434689507495
48113009202,"Census Tract 92.02, Dallas County, Texas",Tract,5930,5976,5787,5840,5923,6413,6687,6875,34659,36708,38293,33706,35428,40175,37404,40335,0.4007,0.3686,0.397,0.4131,0.4133,0.3593,0.3829,0.3939,2057,2194,2119,2199,2197,2331,2636,2571,1700,1778,1394,1911,2276,1618,1775,1912,854,986,752,978,1212,904,871,903,0.286677908937605,0.297523427041499,0.240884741662347,0.32722602739726,0.384264730710788,0.252300015593326,0.265440406759384,0.278109090909091,0.415167719980554,0.449407474931632,0.354884379424257,0.44474761255116,0.551661356395084,0.387816387816388,0.330424886191199,0.3512252042007
48113009301,"Census Tract 93.01, Dallas County, Texas",Tract,5266,5627,5918,5704,5557,5409,5249,5065,36886,41222,42148,41518,42031,44189,47188,49939,0.411,0.4023,0.3926,0.3761,0.3642,0.3546,0.3582,0.3221,1854,2146,2097,2039,2058,1974,1675,1628,1729,1636,1597,1752,1747,1393,1062,835,806,827,761,885,968,809,595,469,0.328332700341815,0.290741069841834,0.26985468063535,0.307152875175316,0.31437826165197,0.257533740062858,0.202324252238522,0.164856860809477,0.434735706580367,0.385368126747437,0.362899380066762,0.434036292300147,0.470359572400389,0.409827760891591,0.355223880597015,0.288083538083538
48113009303,"Census Tract 93.03, Dallas County, Texas",Tract,4338,3979,4005,4076,4037,4230,4201,4224,35579,34722,33542,37924,42953,43474,42973,47446,0.4521,0.4866,0.4746,0.4726,0.4363,0.3497,0.3448,0.3313,1441,1204,1142,1230,1116,1172,1246,1328,1527,1344,1415,1247,1026,990,942,554,618,588,564,536,409,436,435,200,0.352005532503458,0.337773309876854,0.35330836454432,0.305937193326791,0.254149120634134,0.234042553191489,0.224232325636753,0.131155303030303,0.428868841082582,0.488372093023256,0.493870402802102,0.435772357723577,0.366487455197133,0.372013651877133,0.349117174959872,0.150602409638554
48113009304,"Census Tract 93.04, Dallas County, Texas",Tract,6178,5866,6067,6203,6234,6368,6682,6743,17593,17830,16209,16892,18697,19276,20964,23468,0.5272,0.5108,0.5463,0.5685,0.5525,0.5565,0.5511,0.5311,2393,2368,2679,2696,2507,2726,2861,2814,3739,3357,3985,3938,3543,3708,3633,3399,1748,1739,2283,2277,2078,2213,2099,1907,0.605212042732276,0.572280941016025,0.656832042195484,0.634854102853458,0.568334937439846,0.582286432160804,0.543699491170308,0.504078303425775,0.730463852904304,0.734375,0.852183650615902,0.844584569732938,0.828879138412445,0.811812179016875,0.733659559594547,0.677683013503909
48113009401,"Census Tract 94.01, Dallas County, Texas",Tract,3362,3401,3739,3760,3629,3709,3504,3384,41274,48750,56688,54329,59464,64915,64911,73026,0.3848,0.3839,0.3963,0.4061,0.4212,0.4115,0.4298,0.4344,661,663,847,886,879,865,775,632,347,272,453,396,314,368,350,233,110,72,176,129,112,108,97,21,0.103212373587151,0.0799764775066157,0.121155389141482,0.10531914893617,0.0865252135574539,0.0992181180911297,0.0998858447488585,0.0688534278959811,0.166414523449319,0.108597285067873,0.207792207792208,0.145598194130926,0.127417519908987,0.12485549132948,0.125161290322581,0.0332278481012658
48113009402,"Census Tract 94.02, Dallas County, Texas",Tract,2498,2426,2400,2442,2239,2334,2396,2496,1e+05,103148,103387,100407,103920,110833,115000,146731,0.4681,0.4529,0.4423,0.4455,0.4565,0.4628,0.4522,0.4567,477,413,417,421,317,357,379,411,129,113,103,121,125,165,139,72,0,0,24,42,40,65,63,0,0.0516413130504404,0.0465787304204452,0.0429166666666667,0.0495495495495496,0.0558284948637785,0.070694087403599,0.0580133555926544,0.0288461538461538,0,0,0.0575539568345324,0.0997624703087886,0.126182965299685,0.182072829131653,0.16622691292876,0
48113009500,"Census Tract 95, Dallas County, Texas",Tract,2188,2228,2305,2365,2288,2261,2257,2112,128250,123348,128542,145000,146493,161813,166767,183482,0.3821,0.4327,0.3942,0.4037,0.4138,0.4529,0.4429,0.4682,427,475,538,555,510,509,496,480,59,76,97,90,112,101,75,13,0,0,0,0,0,0,0,4,0.0269652650822669,0.0341113105924596,0.0420824295010846,0.0380549682875264,0.048951048951049,0.0446704997788589,0.0332299512627382,0.00615530303030303,0,0,0,0,0,0,0,0.00833333333333333
48113009603,"Census Tract 96.03, Dallas County, Texas",Tract,4536,4492,4775,4908,5000,5007,4740,4500,104167,105875,108472,117870,120641,121893,128897,134688,0.485,0.4582,0.4757,0.48,0.4797,0.4961,0.4934,0.4888,1139,1067,1060,1092,1088,1095,1062,1014,291,224,262,231,203,119,80,130,66,50,64,59,61,37,27,31,0.0641534391534392,0.04986642920748,0.054869109947644,0.0470660146699267,0.0406,0.0237667265827841,0.0168776371308017,0.0288888888888889,0.057945566286216,0.0468603561387067,0.060377358490566,0.054029304029304,0.0560661764705882,0.0337899543378995,0.0254237288135593,0.0305719921104537
48113009604,"Census Tract 96.04, Dallas County, Texas",Tract,3995,4390,4448,4672,4339,4688,4490,4556,56702,54758,51900,55096,53007,53509,60266,63271,0.5399,0.5229,0.5757,0.5966,0.6091,0.6055,0.6147,0.6123,1045,1151,1161,1352,1018,998,920,898,521,646,525,482,515,574,269,478,174,275,221,221,232,276,87,142,0.130413016270338,0.147152619589977,0.118030575539568,0.103167808219178,0.118690942613505,0.122440273037543,0.0599109131403118,0.104916593503073,0.166507177033493,0.23892267593397,0.190353143841516,0.163461538461538,0.227897838899804,0.276553106212425,0.0945652173913043,0.158129175946548
48113009605,"Census Tract 96.05, Dallas County, Texas",Tract,3535,3568,3454,3637,3670,3375,3294,3416,42212,40150,40798,44201,47422,44728,54740,54816,0.39,0.4114,0.4018,0.383,0.3727,0.3748,0.3319,0.331,903,771,730,659,661,552,568,660,676,852,615,554,574,437,116,166,313,313,202,121,120,104,0,0,0.191230551626591,0.238789237668161,0.178054429646786,0.152323343414902,0.156403269754768,0.129481481481481,0.0352155434122647,0.0485948477751756,0.346622369878184,0.405966277561608,0.276712328767123,0.18361153262519,0.181543116490166,0.188405797101449,0,0
48113009607,"Census Tract 96.07, Dallas County, Texas",Tract,3996,4100,3868,3405,3648,3563,3530,3475,70375,70694,79797,73007,79556,92653,111250,117313,0.3669,0.3705,0.3699,0.3765,0.3579,0.3324,0.3071,0.3253,931,936,841,613,713,754,730,752,350,206,140,120,170,164,124,102,93,22,9,8,57,54,43,37,0.0875875875875876,0.0502439024390244,0.0361944157187177,0.0352422907488987,0.0466008771929825,0.0460286275610441,0.0351274787535411,0.0293525179856115,0.0998925886143931,0.0235042735042735,0.0107015457788347,0.0130505709624796,0.0799438990182328,0.0716180371352785,0.0589041095890411,0.0492021276595745
48113009608,"Census Tract 96.08, Dallas County, Texas",Tract,4837,4436,4051,3829,3370,3495,3353,3324,59569,64200,75938,82014,86250,93827,99531,111250,0.4837,0.4852,0.4533,0.4775,0.4822,0.459,0.4549,0.4374,1094,977,790,901,783,836,808,743,894,805,472,426,384,295,102,96,327,300,166,222,212,193,47,47,0.184825304941079,0.181469792605951,0.116514440878795,0.111256202663881,0.113946587537092,0.0844062947067239,0.0304205189382642,0.0288808664259928,0.29890310786106,0.307062436028659,0.210126582278481,0.246392896781354,0.270753512132823,0.230861244019139,0.0581683168316832,0.063257065948856
48113009609,"Census Tract 96.09, Dallas County, Texas",Tract,2966,2971,2818,2786,2842,2889,2993,3055,114500,125000,121750,128281,124750,128553,119125,142316,0.4594,0.4302,0.4337,0.4169,0.4082,0.4423,0.4455,0.4393,643,664,549,533,558,586,644,688,66,80,64,47,50,53,45,60,0,0,0,0,0,0,0,0,0.0222521915037087,0.0269269606193201,0.0227111426543648,0.0168700646087581,0.0175932441942294,0.0183454482519903,0.0150350818576679,0.0196399345335516,0,0,0,0,0,0,0,0
48113009610,"Census Tract 96.10, Dallas County, Texas",Tract,5580,5555,5329,5081,4947,4826,4956,5391,26676,30313,29363,28727,28941,38393,36083,42279,0.3486,0.3172,0.3155,0.3256,0.3214,0.2795,0.3116,0.2936,1927,1857,1891,1864,1647,1444,1476,1698,2553,2200,2293,1947,1958,1537,1506,1244,1067,895,1002,875,814,572,555,482,0.45752688172043,0.396039603960396,0.430287108275474,0.383192284983271,0.395795431574692,0.3184832159138,0.303874092009685,0.23075496197366,0.553710430721329,0.481960150780829,0.529878371232152,0.469420600858369,0.494231936854888,0.39612188365651,0.376016260162602,0.283863368669022
48113009611,"Census Tract 96.11, Dallas County, Texas",Tract,3429,3534,3411,3667,3695,3756,3537,3612,50795,49746,49625,51203,53173,53224,61100,61369,0.3638,0.3604,0.3745,0.3615,0.355,0.3333,0.3396,0.3617,771,845,848,963,932,854,753,704,466,346,352,381,390,323,342,236,127,99,66,105,120,108,112,100,0.135899679206766,0.0979060554612337,0.103195543828789,0.103899645486774,0.105548037889039,0.0859957401490948,0.0966921119592875,0.0653377630121816,0.164721141374838,0.117159763313609,0.0778301886792453,0.109034267912773,0.128755364806867,0.126463700234192,0.148738379814077,0.142045454545455
48113009701,"Census Tract 97.01, Dallas County, Texas",Tract,4787,5271,5338,5425,5302,5149,5058,5017,50092,50296,49896,55694,59120,64963,66829,78107,0.4145,0.4084,0.4162,0.3929,0.4019,0.392,0.3702,0.3818,1357,1340,1273,1372,1314,1409,1461,1403,814,900,1102,1074,829,774,576,351,442,411,488,463,309,296,219,157,0.170043868811364,0.170745589072282,0.206444361183964,0.197972350230415,0.156356092040739,0.150320450572927,0.113879003558719,0.0699621287622085,0.325718496683861,0.306716417910448,0.383346425765907,0.337463556851312,0.235159817351598,0.210078069552874,0.149897330595483,0.111903064861012
48113009702,"Census Tract 97.02, Dallas County, Texas",Tract,3024,2768,3029,3125,3185,3116,3140,3129,104938,106023,106797,102404,100536,103019,105992,106250,0.3412,0.3811,0.4071,0.3878,0.4086,0.417,0.4131,0.4165,649,613,720,664,682,671,679,658,126,214,301,340,357,295,161,62,17,36,101,114,113,81,49,0,0.0416666666666667,0.0773121387283237,0.0993727302740178,0.1088,0.112087912087912,0.0946726572528883,0.0512738853503185,0.0198146372643017,0.0261941448382126,0.0587275693311582,0.140277777777778,0.171686746987952,0.165689149560117,0.120715350223547,0.0721649484536082,0
48113009802,"Census Tract 98.02, Dallas County, Texas",Tract,6191,5955,6086,6521,6327,6290,6359,5854,30406,30703,32617,34159,37744,41456,44628,43261,0.4095,0.4249,0.4047,0.4296,0.3973,0.375,0.3655,0.3701,2002,1721,1800,1977,1755,1616,1727,1491,2067,1821,1771,1568,1169,821,666,552,880,689,664,597,381,216,129,102,0.33387174931352,0.305793450881612,0.290995727900099,0.240453918110719,0.184763711079501,0.130524642289348,0.104733448655449,0.0942944994875299,0.43956043956044,0.400348634514817,0.368888888888889,0.301972685887709,0.217094017094017,0.133663366336634,0.0746960046323104,0.06841046277666
48113009803,"Census Tract 98.03, Dallas County, Texas",Tract,2217,2204,2176,2237,2155,2156,2363,2266,45962,42425,50294,50000,47944,48929,54583,57000,0.3715,0.3958,0.3819,0.3515,0.3926,0.38,0.3598,0.3545,662,682,676,667,584,576,639,617,275,419,435,500,414,349,272,198,125,185,216,251,182,164,146,106,0.12404149751917,0.19010889292196,0.199908088235294,0.223513634331694,0.192111368909513,0.161873840445269,0.115107913669065,0.087378640776699,0.188821752265861,0.271260997067449,0.319526627218935,0.376311844077961,0.311643835616438,0.284722222222222,0.22848200312989,0.171799027552674
48113009804,"Census Tract 98.04, Dallas County, Texas",Tract,8116,8044,8633,8252,7969,8067,8005,8145,28592,27237,30395,30484,30932,34894,38602,37730,0.3579,0.3874,0.3424,0.3687,0.3692,0.3578,0.3486,0.3535,3085,2960,3192,2917,2857,2863,2756,2993,3491,3736,3893,3246,3083,2693,2291,2180,1689,1706,1914,1597,1563,1382,1215,1158,0.430137999014293,0.464445549477872,0.450944051893896,0.393359185651963,0.386874137281968,0.333829180612371,0.286196127420362,0.267648864333947,0.547487844408428,0.576351351351351,0.599624060150376,0.54748028796709,0.547077353867693,0.482710443590639,0.440856313497823,0.38690277313732
48113009900,"Census Tract 99, Dallas County, Texas",Tract,2779,2703,2596,2875,3043,3144,3712,4371,40550,42431,46152,45245,50688,56111,56705,65648,0.3706,0.3644,0.3866,0.4006,0.4287,0.4313,0.4139,0.3826,689,633,631,715,731,733,740,793,444,474,424,473,511,515,420,396,173,159,191,201,204,183,140,118,0.159769701331414,0.175360710321865,0.163328197226502,0.164521739130435,0.167926388432468,0.163804071246819,0.113146551724138,0.0905971173644475,0.251088534107402,0.251184834123223,0.302694136291601,0.281118881118881,0.27906976744186,0.249658935879945,0.189189189189189,0.148802017654477
48113010000,"Census Tract 100, Dallas County, Texas",Tract,12336,12243,11570,11185,10703,10448,10437,10393,33102,32473,46973,56103,61714,63362,65787,67703,0.4332,0.5002,0.4789,0.535,0.5023,0.5304,0.494,0.498,752,936,474,547,437,612,649,589,987,1286,921,1165,974,1068,968,1064,279,504,183,236,172,226,138,147,0.0800097276264591,0.105039614473577,0.0796024200518583,0.10415735359857,0.0910025226571989,0.102220520673813,0.0927469579381048,0.102376599634369,0.371010638297872,0.538461538461538,0.386075949367089,0.431444241316271,0.393592677345538,0.369281045751634,0.212634822804314,0.249575551782683
48113010101,"Census Tract 101.01, Dallas County, Texas",Tract,4577,4371,4784,4690,4797,4929,5057,4657,24429,25470,25799,27652,31280,31079,35714,37606,0.3454,0.3534,0.3628,0.3646,0.4745,0.4958,0.4962,0.485,1515,1240,1521,1406,1513,1480,1529,1250,1651,1282,1681,1452,1477,1631,1570,1303,649,454,673,536,562,534,518,397,0.360716626611318,0.293296728437428,0.351379598662207,0.309594882729211,0.307900771315405,0.330898762426456,0.310460747478742,0.279793858707322,0.428382838283828,0.366129032258065,0.442472057856673,0.38122332859175,0.371447455386649,0.360810810810811,0.338783518639634,0.3176
48113010102,"Census Tract 101.02, Dallas County, Texas",Tract,3089,3387,3238,3029,3104,3161,3023,3046,35234,38516,39875,39939,43281,45324,45208,45318,0.3688,0.3832,0.353,0.357,0.3628,0.3617,0.3649,0.4002,1005,1068,942,863,914,863,867,843,1062,968,851,812,666,707,617,502,372,306,290,283,260,275,297,212,0.343800582712852,0.285798641865958,0.262816553428042,0.268075272367118,0.214561855670103,0.223663397658969,0.204101885544161,0.164806303348654,0.370149253731343,0.286516853932584,0.307855626326964,0.3279258400927,0.284463894967177,0.318655851680185,0.342560553633218,0.251482799525504
48113010500,"Census Tract 105, Dallas County, Texas",Tract,2911,3252,3230,3111,2856,2728,2862,3020,34883,36625,32284,35065,35340,35823,34286,38977,0.3907,0.3691,0.3786,0.3595,0.3736,0.3576,0.3807,0.3881,922,1053,1045,944,901,970,983,922,594,620,721,733,828,688,702,712,168,204,236,268,372,329,312,281,0.204053589831673,0.190651906519065,0.223219814241486,0.235615557698489,0.289915966386555,0.252199413489736,0.245283018867925,0.235761589403974,0.182212581344902,0.193732193732194,0.225837320574163,0.283898305084746,0.412874583795782,0.339175257731959,0.317395727365209,0.304772234273319
48113010601,"Census Tract 106.01, Dallas County, Texas",Tract,6351,6204,6053,6107,6328,5990,6170,6103,38199,41035,36667,38274,40826,42383,42138,52628,0.3488,0.3856,0.387,0.4182,0.4143,0.415,0.4012,0.3741,2063,1735,1786,1729,2013,1976,1985,1902,1580,1541,1458,1046,959,922,963,755,624,567,551,306,331,343,401,302,0.248779719729177,0.248388136686009,0.240872294729886,0.171278860324218,0.151548672566372,0.153923205342237,0.156077795786062,0.123709650991316,0.302472127968977,0.326801152737752,0.308510638297872,0.176980913823019,0.164431197218082,0.173582995951417,0.202015113350126,0.158780231335436
48113010602,"Census Tract 106.02, Dallas County, Texas",Tract,2738,2653,2891,3183,2971,2914,3041,2972,23445,23555,26798,27386,26445,29875,30855,30461,0.454,0.4886,0.4546,0.4452,0.494,0.4868,0.4763,0.4781,1023,1014,1178,1207,1132,1093,1282,1076,1000,970,1068,1019,1113,1033,1213,1027,457,454,543,473,563,549,705,505,0.365230094959825,0.365623822088202,0.36942234520927,0.320138234370091,0.374621339616291,0.354495538778312,0.39888194672805,0.345558546433378,0.44672531769306,0.447731755424063,0.460950764006791,0.391880695940348,0.497349823321555,0.502287282708143,0.549921996879875,0.469330855018587
48113010701,"Census Tract 107.01, Dallas County, Texas",Tract,4608,4746,4891,5195,5153,4928,5560,5761,35996,37917,37754,43484,42829,49201,42750,52083,0.362,0.3512,0.3426,0.3447,0.3503,0.3477,0.3807,0.4046,1558,1561,1479,1631,1594,1566,1855,1939,1288,1620,1600,1511,1442,1210,1657,1594,622,791,795,794,744,624,869,857,0.279513888888889,0.34134007585335,0.327131465957882,0.290856592877767,0.279836988162236,0.245535714285714,0.298021582733813,0.276688074986981,0.399229781771502,0.506726457399103,0.537525354969574,0.486817903126916,0.466750313676286,0.398467432950192,0.468463611859838,0.441980402269211
48113010703,"Census Tract 107.03, Dallas County, Texas",Tract,3335,3016,2773,2743,2833,3042,2995,2879,33247,34662,37143,35786,37279,40037,33774,37917,0.3888,0.4511,0.3929,0.3909,0.4518,0.4815,0.4318,0.4272,1148,928,842,845,931,989,942,915,1141,999,697,707,672,678,795,624,457,287,268,291,316,339,390,251,0.342128935532234,0.331233421750663,0.251352326000721,0.257746992344149,0.237204376985528,0.222879684418146,0.265442404006678,0.216741924279264,0.39808362369338,0.30926724137931,0.318289786223278,0.344378698224852,0.339419978517723,0.342770475227503,0.414012738853503,0.27431693989071
48113010704,"Census Tract 107.04, Dallas County, Texas",Tract,4671,4788,4761,4846,5016,5318,5413,5874,37794,32173,34007,38800,32083,32784,32192,36278,0.4176,0.4111,0.3968,0.3822,0.4039,0.4124,0.4381,0.451,1674,1733,1623,1659,1749,1822,1881,2217,1371,1310,1358,1207,1380,1470,1980,2360,689,655,676,652,743,783,1034,1204,0.293513166345536,0.27360066833751,0.285234194496954,0.249071399092035,0.27511961722488,0.276419706656638,0.365786070570848,0.401770514130065,0.411589008363202,0.377957299480669,0.416512630930376,0.393007836045811,0.424814179531161,0.429747530186608,0.549707602339181,0.543076229138475
