GEOID,NAME,popm_18t24E,popf_18t24E,pop_3t4E,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_o25E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019,rohh_per_2012,rohh_per_2013,rohh_per_2014,rohh_per_2015,rohh_per_2016,rohh_per_2017,rohh_per_2018,rohh_per_2019,emp_pubtr_per_2012,emp_pubtr_per_2013,emp_pubtr_per_2014,emp_pubtr_per_2015,emp_pubtr_per_2016,emp_pubtr_per_2017,emp_pubtr_per_2018,emp_pubtr_per_2019,es_3t4_per_2012,es_3t4_per_2013,es_3t4_per_2014,es_3t4_per_2015,es_3t4_per_2016,es_3t4_per_2017,es_3t4_per_2018,es_3t4_per_2019,hs_18t24_per_2012,hs_18t24_per_2013,hs_18t24_per_2014,hs_18t24_per_2015,hs_18t24_per_2016,hs_18t24_per_2017,hs_18t24_per_2018,hs_18t24_per_2019,emp_r_2012,emp_r_2013,emp_r_2014,emp_r_2015,emp_r_2016,emp_r_2017,emp_r_2018,emp_r_2019,his_per_2012,his_per_2013,his_per_2014,his_per_2015,his_per_2016,his_per_2017,his_per_2018,his_per_2019,as_per_2012,as_per_2013,as_per_2014,as_per_2015,as_per_2016,as_per_2017,as_per_2018,as_per_2019,bl_per_2012,bl_per_2013,bl_per_2014,bl_per_2015,bl_per_2016,bl_per_2017,bl_per_2018,bl_per_2019,wh_per_2012,wh_per_2013,wh_per_2014,wh_per_2015,wh_per_2016,wh_per_2017,wh_per_2018,wh_per_2019,pop_18t24E_2012,pop_18t24E_2013,pop_18t24E_2014,pop_18t24E_2015,pop_18t24E_2016,pop_18t24E_2017,pop_18t24E_2018,pop_18t24E_2019
4864112,"Saginaw city, Texas",1039,771,813,771,3677,2217,4676,14133,469,382,1222,6630,394,289,42,10099,26,12470,79.4,79.1,70.3,38.3,Place,,20347,,,,,,,,73696,,,,,,,,0.3671,,,,,,,,5996,,,,,,,,1284,,,,,,,,611,,,,,,,,0.0631051260628102,,,,,,,,0.101901267511674,,,,,,,,0.184313725490196,,,,,,,,0.00257451232795326,,,,,,,,0.0516605166051661,,,,,,,,0.435359116022099,,,,,,,,0.66775,,,,,,,,0.229812748808178,,,,,,,,0.0187742664766305,,,,,,,,0.0230500810930358,,,,,,,,0.694598712340886,,,,,,,,1810,,,,,,
4864112,"Saginaw city, Texas",1185,1022,768,888,3583,2288,4846,14182,787,389,1466,6566,459,369,33,10320,51,12372,78.2,77.7,67.4,34.1,Place,,,20840,,,,,,,,74521,,,,,,,,0.3759,,,,,,,,6194,,,,,,,,1633,,,,,,,,755,,,,,,,,0.0783589251439539,,,,,,,,0.121892153697126,,,,,,,,0.223271398111483,,,,,,,,0.00494186046511628,,,,,,,,0.04296875,,,,,,,,0.415949252378795,,,,,,,,0.6435,,,,,,,,0.23253358925144,,,,,,,,0.0186660268714012,,,,,,,,0.037763915547025,,,,,,,,0.680518234165067,,,,,,,,2207,,,,,
4864112,"Saginaw city, Texas",972,933,635,796,3663,2497,4563,14888,939,415,1551,6749,428,377,50,10278,60,12932,65,71,83.4,77.2,Place,,,,21270,,,,,,,,74903,,,,,,,,0.3827,,,,,,,,6370,,,,,,,,1598,,,,,,,,659,,,,,,,,0.0751292900799248,,,,,,,,0.103453689167975,,,,,,,,0.229811823973922,,,,,,,,0.00583771161704612,,,,,,,,0.078740157480315,,,,,,,,0.449343832020997,,,,,,,,0.7415,,,,,,,,0.214527503526093,,,,,,,,0.0195110484250118,,,,,,,,0.0441466854724965,,,,,,,,0.699952985425482,,,,,,,,1905,,,,
4864112,"Saginaw city, Texas",1079,848,563,861,3483,2751,5441,13774,1243,794,1722,6836,556,321,70,10613,39,13347,71.2,75.2,86.6,80.9,Place,,,,,21680,,,,,,,,81070,,,,,,,,0.3714,,,,,,,,6326,,,,,,,,1757,,,,,,,,749,,,,,,,,0.0810424354243543,,,,,,,,0.118400252924439,,,,,,,,0.251901696898771,,,,,,,,0.00367473852822011,,,,,,,,0.124333925399645,,,,,,,,0.577062791904515,,,,,,,,0.78475,,,,,,,,0.250968634686347,,,,,,,,0.0366236162361624,,,,,,,,0.0573339483394834,,,,,,,,0.635332103321033,,,,,,,,1927,,,
4864112,"Saginaw city, Texas",964,1039,623,815,3682,2793,4918,15209,1069,619,1886,7100,472,378,71,10566,52,13811,74.5,80.3,84.8,83.2,Place,,,,,,22120,,,,,,,,80814,,,,,,,,0.3947,,,,,,,,6306,,,,,,,,1604,,,,,,,,625,,,,,,,,0.0725135623869801,,,,,,,,0.0991119568664764,,,,,,,,0.265633802816901,,,,,,,,0.00492144614802196,,,,,,,,0.113964686998395,,,,,,,,0.471293060409386,,,,,,,,0.807,,,,,,,,0.222332730560579,,,,,,,,0.0279837251356239,,,,,,,,0.0483273056057866,,,,,,,,0.687567811934901,,,,,,,,2003,,
4864112,"Saginaw city, Texas",739,1018,568,1031,3772,3043,6037,14512,1120,838,2156,7631,302,244,86,10912,49,14790,76.1,79,84,82.5,Place,,,,,,,22873,,,,,,,,79625,,,,,,,,0.3376,,,,,,,,6326,,,,,,,,1223,,,,,,,,348,,,,,,,,0.0534691557731824,,,,,,,,0.0550110654441985,,,,,,,,0.282531778272835,,,,,,,,0.00449046920821114,,,,,,,,0.151408450704225,,,,,,,,0.343767785998862,,,,,,,,0.804,,,,,,,,0.263935644646526,,,,,,,,0.0366370830236523,,,,,,,,0.0489660298168146,,,,,,,,0.634459843483583,,,,,,,,1757,
4864112,"Saginaw city, Texas",827,642,601,975,3973,3418,6883,14298,1102,579,2156,8037,205,205,84,11119,100,15380,81.8,80.8,81.8,85.3,Place,,,,,,,,23321,,,,,,,,83402,,,,,,,,0.3284,,,,,,,,6472,,,,,,,,1174,,,,,,,,262,,,,,,,,0.0503408944727928,,,,,,,,0.0404820766378245,,,,,,,,0.268259300734105,,,,,,,,0.00899361453368109,,,,,,,,0.139767054908486,,,,,,,,0.279101429543907,,,,,,,,0.82425,,,,,,,,0.295141717765104,,,,,,,,0.0248274087732087,,,,,,,,0.0472535483041036,,,,,,,,0.61309549333219,,,,,,,,1469
4855152,"Parker city, Texas",133,38,109,106,143,1290,450,2617,188,549,104,1163,17,19,14,1789,9,2392,81.4,84.5,73.4,21.5,Place,3831,,,,,,,,130274,,,,,,,,0.4154,,,,,,,,1268,,,,,,,,230,,,,,,,,87,,,,,,,,0.0600365439832942,,,,,,,,0.0686119873817035,,,,,,,,0.0894239036973345,,,,,,,,0.00503074343208496,,,,,,,,0.128440366972477,,,,,,,,0.198830409356725,,,,,,,,0.652,,,,,,,,0.117462803445576,,,,,,,,0.143304620203602,,,,,,,,0.0490733489950405,,,,,,,,0.683111459149047,,,,,,,,171,,,,,,,
4855152,"Parker city, Texas",118,42,84,156,120,1258,432,2678,241,484,126,1212,22,15,7,1734,0,2474,78.1,85.8,67,23.1,Place,,3868,,,,,,,,125703,,,,,,,,0.4107,,,,,,,,1234,,,,,,,,351,,,,,,,,160,,,,,,,,0.0907445708376422,,,,,,,,0.129659643435981,,,,,,,,0.103960396039604,,,,,,,,0,,,,,,,,0.0833333333333333,,,,,,,,0.275,,,,,,,,0.635,,,,,,,,0.111685625646329,,,,,,,,0.125129265770424,,,,,,,,0.062306101344364,,,,,,,,0.6923474663909,,,,,,,,160,,,,,,
4855152,"Parker city, Texas",112,142,79,55,162,1297,616,2696,199,430,48,1183,12,34,8,1575,76,2563,75.3,81.7,66.3,15.8,Place,,,3974,,,,,,,,151420,,,,,,,,0.3925,,,,,,,,1157,,,,,,,,113,,,,,,,,19,,,,,,,,0.0284348263714142,,,,,,,,0.0164217804667243,,,,,,,,0.040574809805579,,,,,,,,0.0482539682539683,,,,,,,,0.10126582278481,,,,,,,,0.0944881889763779,,,,,,,,0.59775,,,,,,,,0.155007549068948,,,,,,,,0.108203321590337,,,,,,,,0.0500754906894816,,,,,,,,0.678409662808254,,,,,,,,254,,,,,
4855152,"Parker city, Texas",85,134,112,105,235,1235,1004,2466,242,374,64,1181,14,43,0,1548,78,2576,50,68.1,76.7,80.3,Place,,,,4118,,,,,,,,136094,,,,,,,,0.4049,,,,,,,,1323,,,,,,,,172,,,,,,,,108,,,,,,,,0.0417678484701311,,,,,,,,0.0816326530612245,,,,,,,,0.0541913632514818,,,,,,,,0.0503875968992248,,,,,,,,0,,,,,,,,0.127853881278539,,,,,,,,0.68775,,,,,,,,0.243807673627975,,,,,,,,0.0908207867897037,,,,,,,,0.0587663914521612,,,,,,,,0.598834385624089,,,,,,,,219,,,,
4855152,"Parker city, Texas",92,121,96,228,263,1168,1033,2666,205,298,73,1229,14,42,0,1674,68,2790,47.8,75.2,80.9,81.9,Place,,,,,4241,,,,,,,,133494,,,,,,,,0.4166,,,,,,,,1238,,,,,,,,233,,,,,,,,116,,,,,,,,0.0549398726715397,,,,,,,,0.0936995153473344,,,,,,,,0.0593978844589097,,,,,,,,0.040621266427718,,,,,,,,0,,,,,,,,0.131455399061033,,,,,,,,0.7145,,,,,,,,0.243574628625324,,,,,,,,0.0702664465927847,,,,,,,,0.0483376562131573,,,,,,,,0.628625324215987,,,,,,,,213,,,
4855152,"Parker city, Texas",127,111,134,236,267,1119,1021,2737,202,310,57,1220,29,43,0,1732,54,2752,57.4,73.1,80.3,73.2,Place,,,,,,4388,,,,,,,,136557,,,,,,,,0.4393,,,,,,,,1398,,,,,,,,212,,,,,,,,120,,,,,,,,0.0483135824977211,,,,,,,,0.0858369098712446,,,,,,,,0.0467213114754098,,,,,,,,0.0311778290993072,,,,,,,,0,,,,,,,,0.243697478991597,,,,,,,,0.71,,,,,,,,0.232680036463081,,,,,,,,0.0706472196900638,,,,,,,,0.0460346399270738,,,,,,,,0.623746581586144,,,,,,,,238,,
4855152,"Parker city, Texas",161,111,134,340,301,1120,1105,2774,181,357,64,1237,34,45,0,1931,53,2880,58.3,80.7,80.6,72,Place,,,,,,,4534,,,,,,,,137714,,,,,,,,0.4536,,,,,,,,1382,,,,,,,,242,,,,,,,,125,,,,,,,,0.0533745037494486,,,,,,,,0.0904486251808972,,,,,,,,0.0517380759902991,,,,,,,,0.0274469186949767,,,,,,,,0,,,,,,,,0.25,,,,,,,,0.729,,,,,,,,0.2437141596824,,,,,,,,0.0787384208204676,,,,,,,,0.0399205999117777,,,,,,,,0.611821790913101,,,,,,,,272,
4855152,"Parker city, Texas",237,125,150,356,319,1189,1097,2591,199,746,78,1291,34,30,0,2050,17,3049,80.1,80.1,80.5,74.3,Place,,,,,,,,4722,,,,,,,,134495,,,,,,,,0.4344,,,,,,,,1311,,,,,,,,254,,,,,,,,136,,,,,,,,0.0537907666243117,,,,,,,,0.10373760488177,,,,,,,,0.0604182804027885,,,,,,,,0.00829268292682927,,,,,,,,0,,,,,,,,0.187845303867403,,,,,,,,0.7875,,,,,,,,0.232316814908937,,,,,,,,0.157983905124947,,,,,,,,0.0421431596781025,,,,,,,,0.54870817450233,,,,,,,,362
4863668,"Royse City city, Texas",583,338,304,425,1525,885,1970,6315,434,46,656,2816,400,117,63,4234,0,4971,81.4,79.7,62.9,57.1,Place,8981,,,,,,,,68112,,,,,,,,0.3088,,,,,,,,2978,,,,,,,,547,,,,,,,,159,,,,,,,,0.0609063578666073,,,,,,,,0.0533915379449295,,,,,,,,0.232954545454545,,,,,,,,0,,,,,,,,0.207236842105263,,,,,,,,0.868621064060804,,,,,,,,0.70275,,,,,,,,0.219351965259993,,,,,,,,0.00512192406190847,,,,,,,,0.0483242400623539,,,,,,,,0.703151096759826,,,,,,,,921,,,,,,,
4863668,"Royse City city, Texas",331,502,419,410,1648,990,1667,6938,559,110,800,2910,180,167,94,4061,0,5136,79.8,78.4,64.3,24.5,Place,,9485,,,,,,,,65213,,,,,,,,0.3484,,,,,,,,3516,,,,,,,,745,,,,,,,,390,,,,,,,,0.0785450711649974,,,,,,,,0.110921501706485,,,,,,,,0.274914089347079,,,,,,,,0,,,,,,,,0.224343675417661,,,,,,,,0.432172869147659,,,,,,,,0.6175,,,,,,,,0.175751186083289,,,,,,,,0.0115972588297312,,,,,,,,0.0589351607801792,,,,,,,,0.731470743278861,,,,,,,,833,,,,,,
4863668,"Royse City city, Texas",369,402,401,442,1498,1190,1401,7619,504,44,781,3043,181,185,93,4220,0,5435,80.2,80.5,69.6,27.5,Place,,,9755,,,,,,,,66619,,,,,,,,0.3527,,,,,,,,3536,,,,,,,,593,,,,,,,,330,,,,,,,,0.0607893388006151,,,,,,,,0.0933257918552036,,,,,,,,0.256654617154124,,,,,,,,0,,,,,,,,0.231920199501247,,,,,,,,0.469520103761349,,,,,,,,0.6445,,,,,,,,0.143618657098924,,,,,,,,0.00451050743208611,,,,,,,,0.0516658124038954,,,,,,,,0.781035366478729,,,,,,,,771,,,,,
4863668,"Royse City city, Texas",564,534,382,547,1593,1202,1240,8196,560,45,869,3000,361,277,95,4544,0,5523,74.3,88.9,81.5,73.1,Place,,,,10128,,,,,,,,75625,,,,,,,,0.3804,,,,,,,,3497,,,,,,,,738,,,,,,,,385,,,,,,,,0.0728672985781991,,,,,,,,0.110094366599943,,,,,,,,0.289666666666667,,,,,,,,0,,,,,,,,0.24869109947644,,,,,,,,0.657559198542805,,,,,,,,0.7945,,,,,,,,0.122432859399684,,,,,,,,0.00444312796208531,,,,,,,,0.0552922590837283,,,,,,,,0.809241706161138,,,,,,,,1098,,,,
4863668,"Royse City city, Texas",607,715,375,609,1357,1385,1509,8252,455,96,846,3080,403,324,121,4940,0,5804,79.5,93.2,86.8,72.6,Place,,,,,10532,,,,,,,,72593,,,,,,,,0.3522,,,,,,,,3383,,,,,,,,858,,,,,,,,405,,,,,,,,0.081466008355488,,,,,,,,0.119716228199823,,,,,,,,0.274675324675325,,,,,,,,0,,,,,,,,0.322666666666667,,,,,,,,0.609682299546142,,,,,,,,0.83025,,,,,,,,0.143277630079757,,,,,,,,0.0091150778579567,,,,,,,,0.0432016710976073,,,,,,,,0.783516900873528,,,,,,,,1322,,,
4863668,"Royse City city, Texas",547,684,335,601,1519,1561,1842,7955,998,116,955,3401,312,256,58,5216,16,6360,71.9,95.2,86.9,74.8,Place,,,,,,11114,,,,,,,,75683,,,,,,,,0.3861,,,,,,,,3523,,,,,,,,927,,,,,,,,487,,,,,,,,0.083408313838402,,,,,,,,0.13823445926767,,,,,,,,0.280799764775066,,,,,,,,0.00306748466257669,,,,,,,,0.173134328358209,,,,,,,,0.506904955320877,,,,,,,,0.822,,,,,,,,0.165736908403815,,,,,,,,0.0104372863055606,,,,,,,,0.0897966528702537,,,,,,,,0.71576390138564,,,,,,,,1231,,
4863668,"Royse City city, Texas",671,785,203,775,1495,1515,2333,7992,1018,64,1000,3781,364,270,17,6103,18,7156,74.5,96.3,86,81.3,Place,,,,,,,11746,,,,,,,,78200,,,,,,,,0.3716,,,,,,,,3134,,,,,,,,786,,,,,,,,188,,,,,,,,0.0669163970713434,,,,,,,,0.0599872367581366,,,,,,,,0.264480296217932,,,,,,,,0.00294936916270687,,,,,,,,0.083743842364532,,,,,,,,0.5,,,,,,,,0.84525,,,,,,,,0.198620807083262,,,,,,,,0.00544866337476588,,,,,,,,0.0866678018048697,,,,,,,,0.680401838923889,,,,,,,,1456,
4863668,"Royse City city, Texas",591,761,322,651,1805,1751,2985,8247,1359,69,1070,4209,336,230,23,6517,20,7886,76.1,93.9,82.8,86.4,Place,,,,,,,,12982,,,,,,,,82860,,,,,,,,0.3498,,,,,,,,3744,,,,,,,,898,,,,,,,,256,,,,,,,,0.0691727006624557,,,,,,,,0.0683760683760684,,,,,,,,0.254217153718223,,,,,,,,0.00306889673162498,,,,,,,,0.0714285714285714,,,,,,,,0.497041420118343,,,,,,,,0.848,,,,,,,,0.22993375442921,,,,,,,,0.00531505160992143,,,,,,,,0.104683407795409,,,,,,,,0.635264211985827,,,,,,,,1352
4874924,"Van Alstyne city, Texas",76,52,143,123,627,351,500,2371,36,0,256,1152,54,16,12,1152,0,1970,77.6,56.4,49.4,27.3,Place,3026,,,,,,,,51825,,,,,,,,0.4148,,,,,,,,921,,,,,,,,320,,,,,,,,99,,,,,,,,0.105750165234633,,,,,,,,0.107491856677524,,,,,,,,0.222222222222222,,,,,,,,0,,,,,,,,0.0839160839160839,,,,,,,,0.84375,,,,,,,,0.52675,,,,,,,,0.165234633179114,,,,,,,,0,,,,,,,,0.0118968935888962,,,,,,,,0.78354263053536,,,,,,,,128,,,,,,,
4874924,"Van Alstyne city, Texas",52,102,166,68,556,381,254,2714,24,0,333,1272,26,22,0,1185,0,2008,79,51.7,58.2,15.2,Place,,3047,,,,,,,,51029,,,,,,,,0.4301,,,,,,,,885,,,,,,,,365,,,,,,,,112,,,,,,,,0.119789957335084,,,,,,,,0.126553672316384,,,,,,,,0.261792452830189,,,,,,,,0,,,,,,,,0,,,,,,,,0.337662337662338,,,,,,,,0.51025,,,,,,,,0.083360682638661,,,,,,,,0,,,,,,,,0.00787659993436167,,,,,,,,0.890712175910732,,,,,,,,154,,,,,,
4874924,"Van Alstyne city, Texas",63,124,140,61,733,282,246,2777,19,11,439,1277,49,30,0,1255,0,2043,74.8,57.6,62.5,10.2,Place,,,3101,,,,,,,,47061,,,,,,,,0.3891,,,,,,,,871,,,,,,,,338,,,,,,,,112,,,,,,,,0.108997097710416,,,,,,,,0.128587830080367,,,,,,,,0.343774471417385,,,,,,,,0,,,,,,,,0,,,,,,,,0.524064171122995,,,,,,,,0.51275,,,,,,,,0.0793292486294744,,,,,,,,0.0035472428248952,,,,,,,,0.00612705578845534,,,,,,,,0.895517574975814,,,,,,,,187,,,,,
4874924,"Van Alstyne city, Texas",107,160,154,69,591,330,403,2700,11,8,433,1228,98,54,0,1363,0,2011,69.5,85.2,69.9,57.6,Place,,,,3165,,,,,,,,51688,,,,,,,,0.3738,,,,,,,,887,,,,,,,,406,,,,,,,,162,,,,,,,,0.12827804107425,,,,,,,,0.182638105975197,,,,,,,,0.352605863192182,,,,,,,,0,,,,,,,,0,,,,,,,,0.734082397003745,,,,,,,,0.7055,,,,,,,,0.127330173775671,,,,,,,,0.00252764612954186,,,,,,,,0.00347551342812006,,,,,,,,0.853080568720379,,,,,,,,267,,,,
4874924,"Van Alstyne city, Texas",123,187,119,89,590,282,463,2706,15,12,486,1229,107,69,0,1359,0,1992,67,74.7,80.5,62.8,Place,,,,,3265,,,,,,,,50670,,,,,,,,0.376,,,,,,,,963,,,,,,,,361,,,,,,,,137,,,,,,,,0.110566615620214,,,,,,,,0.142263759086189,,,,,,,,0.395443449959317,,,,,,,,0,,,,,,,,0,,,,,,,,0.690322580645161,,,,,,,,0.7125,,,,,,,,0.141807044410413,,,,,,,,0.00367534456355283,,,,,,,,0.00459418070444104,,,,,,,,0.828790199081164,,,,,,,,310,,,
4874924,"Van Alstyne city, Texas",283,209,85,64,622,259,381,2735,187,12,496,1259,182,74,0,1585,30,2086,80.8,79.3,81.7,62.9,Place,,,,,,3437,,,,,,,,60848,,,,,,,,0.3518,,,,,,,,859,,,,,,,,430,,,,,,,,108,,,,,,,,0.125109106779168,,,,,,,,0.125727590221187,,,,,,,,0.393963463065925,,,,,,,,0.0189274447949527,,,,,,,,0,,,,,,,,0.739837398373984,,,,,,,,0.76175,,,,,,,,0.110852487634565,,,,,,,,0.00349141693337213,,,,,,,,0.0544079138783823,,,,,,,,0.795752109397731,,,,,,,,492,,
4874924,"Van Alstyne city, Texas",311,181,96,51,748,254,330,2947,223,11,426,1305,196,97,0,1695,49,2308,76.5,75.2,79.8,77.1,Place,,,,,,,3682,,,,,,,,63393,,,,,,,,0.333,,,,,,,,882,,,,,,,,460,,,,,,,,118,,,,,,,,0.124932102118414,,,,,,,,0.133786848072562,,,,,,,,0.326436781609195,,,,,,,,0.0289085545722714,,,,,,,,0,,,,,,,,0.796747967479675,,,,,,,,0.7715,,,,,,,,0.0896252036936448,,,,,,,,0.00298750678978816,,,,,,,,0.0605649103747963,,,,,,,,0.800380228136882,,,,,,,,492,
4874924,"Van Alstyne city, Texas",388,172,63,124,674,289,695,2734,295,0,371,1277,177,102,0,1953,58,2343,72,81.9,90.2,84.8,Place,,,,,,,,3906,,,,,,,,67772,,,,,,,,0.3386,,,,,,,,1003,,,,,,,,392,,,,,,,,81,,,,,,,,0.100358422939068,,,,,,,,0.0807577268195414,,,,,,,,0.290524667188724,,,,,,,,0.0296979006656426,,,,,,,,0,,,,,,,,0.632142857142857,,,,,,,,0.82225,,,,,,,,0.177931387608807,,,,,,,,0,,,,,,,,0.0755248335893497,,,,,,,,0.69994879672299,,,,,,,,560
4877740,"Weston city, Texas",54,48,17,68,143,109,116,659,0,0,22,273,20,16,0,406,5,522,69.5,78.3,67.9,37.9,Place,775,,,,,,,,64125,,,,,,,,0.4031,,,,,,,,151,,,,,,,,48,,,,,,,,12,,,,,,,,0.0619354838709677,,,,,,,,0.0794701986754967,,,,,,,,0.0805860805860806,,,,,,,,0.0123152709359606,,,,,,,,0,,,,,,,,0.392156862745098,,,,,,,,0.634,,,,,,,,0.149677419354839,,,,,,,,0,,,,,,,,0,,,,,,,,0.850322580645161,,,,,,,,102,,,,,,,
4877740,"Weston city, Texas",58,48,0,63,135,77,134,574,0,0,18,234,27,15,0,374,6,447,70.3,82.4,65.2,48.6,Place,,708,,,,,,,,70714,,,,,,,,0.3315,,,,,,,,155,,,,,,,,38,,,,,,,,14,,,,,,,,0.0536723163841808,,,,,,,,0.0903225806451613,,,,,,,,0.0769230769230769,,,,,,,,0.0160427807486631,,,,,,,,,,,,,,,,0.509433962264151,,,,,,,,0.66625,,,,,,,,0.189265536723164,,,,,,,,0,,,,,,,,0,,,,,,,,0.810734463276836,,,,,,,,106,,,,,,
4877740,"Weston city, Texas",29,35,0,45,92,35,72,357,0,0,12,149,18,5,0,225,3,265,74,85.4,67,40,Place,,,429,,,,,,,,63594,,,,,,,,0.3642,,,,,,,,100,,,,,,,,46,,,,,,,,14,,,,,,,,0.107226107226107,,,,,,,,0.14,,,,,,,,0.0805369127516778,,,,,,,,0.0133333333333333,,,,,,,,,,,,,,,,0.5625,,,,,,,,0.666,,,,,,,,0.167832167832168,,,,,,,,0,,,,,,,,0,,,,,,,,0.832167832167832,,,,,,,,64,,,,,
4877740,"Weston city, Texas",23,23,0,6,76,40,19,294,8,0,12,117,5,5,0,160,2,210,20,100,81.4,94.4,Place,,,,321,,,,,,,,69375,,,,,,,,0.3612,,,,,,,,65,,,,,,,,9,,,,,,,,0,,,,,,,,0.0280373831775701,,,,,,,,0,,,,,,,,0.102564102564103,,,,,,,,0.0125,,,,,,,,,,,,,,,,0.217391304347826,,,,,,,,0.7395,,,,,,,,0.059190031152648,,,,,,,,0,,,,,,,,0.0249221183800623,,,,,,,,0.91588785046729,,,,,,,,46,,,,
4877740,"Weston city, Texas",17,19,0,8,87,38,22,289,24,0,6,133,2,0,0,167,2,243,18.2,100,84.2,94.5,Place,,,,,335,,,,,,,,69107,,,,,,,,0.418,,,,,,,,56,,,,,,,,25,,,,,,,,0,,,,,,,,0.0746268656716418,,,,,,,,0,,,,,,,,0.0451127819548872,,,,,,,,0.0119760479041916,,,,,,,,,,,,,,,,0.111111111111111,,,,,,,,0.74225,,,,,,,,0.0656716417910448,,,,,,,,0,,,,,,,,0.0716417910447761,,,,,,,,0.862686567164179,,,,,,,,36,,,
4877740,"Weston city, Texas",17,9,0,10,69,30,19,244,18,3,12,107,5,0,0,139,0,200,100,100,100,75.8,Place,,,,,,284,,,,,,,,73125,,,,,,,,0.4379,,,,,,,,58,,,,,,,,21,,,,,,,,0,,,,,,,,0.073943661971831,,,,,,,,0,,,,,,,,0.11214953271028,,,,,,,,0,,,,,,,,,,,,,,,,0.384615384615385,,,,,,,,0.9395,,,,,,,,0.0669014084507042,,,,,,,,0.0105633802816901,,,,,,,,0.0633802816901408,,,,,,,,0.859154929577465,,,,,,,,26,,
4877740,"Weston city, Texas",19,10,5,7,94,48,13,267,18,3,16,126,7,0,0,160,0,227,87.5,100,97.7,68.8,Place,,,,,,,305,,,,,,,,85000,,,,,,,,0.4425,,,,,,,,49,,,,,,,,19,,,,,,,,0,,,,,,,,0.0622950819672131,,,,,,,,0,,,,,,,,0.126984126984127,,,,,,,,0,,,,,,,,0,,,,,,,,0.482758620689655,,,,,,,,0.885,,,,,,,,0.0426229508196721,,,,,,,,0.00983606557377049,,,,,,,,0.059016393442623,,,,,,,,0.875409836065574,,,,,,,,29,
4877740,"Weston city, Texas",15,8,10,10,85,28,21,222,11,3,19,94,4,0,0,132,0,190,63.2,93.3,91.9,61.3,Place,,,,,,,,263,,,,,,,,81250,,,,,,,,0.4917,,,,,,,,50,,,,,,,,24,,,,,,,,13,,,,,,,,0.091254752851711,,,,,,,,0.26,,,,,,,,0.202127659574468,,,,,,,,0,,,,,,,,0,,,,,,,,0.347826086956522,,,,,,,,0.77425,,,,,,,,0.0798479087452472,,,,,,,,0.0114068441064639,,,,,,,,0.0418250950570342,,,,,,,,0.844106463878327,,,,,,,,23
4838632,"Keller city, Texas",1496,1275,937,544,2760,12159,2478,34165,804,1484,1958,13360,248,290,23,19228,44,25249,78.6,80.2,64.6,21.8,Place,39763,,,,,,,,115374,,,,,,,,0.386,,,,,,,,11712,,,,,,,,1561,,,,,,,,531,,,,,,,,0.0392576012876292,,,,,,,,0.0453381147540984,,,,,,,,0.146556886227545,,,,,,,,0.0022883295194508,,,,,,,,0.0245464247598719,,,,,,,,0.178996752075063,,,,,,,,0.613,,,,,,,,0.0623192415059226,,,,,,,,0.037321127681513,,,,,,,,0.0202198023287981,,,,,,,,0.859215853934562,,,,,,,,2771,,,,,,,
4838632,"Keller city, Texas",1424,1241,898,537,2402,12906,2641,34796,837,1588,2118,13810,247,267,61,19521,23,26322,78.9,80.4,61.7,25.6,Place,,40872,,,,,,,,113618,,,,,,,,0.394,,,,,,,,11869,,,,,,,,1636,,,,,,,,525,,,,,,,,0.0400274026228225,,,,,,,,0.0442328755581768,,,,,,,,0.153367125271542,,,,,,,,0.00117821832897905,,,,,,,,0.0679287305122494,,,,,,,,0.185365853658537,,,,,,,,0.6165,,,,,,,,0.0646163632804854,,,,,,,,0.0388530045018595,,,,,,,,0.0204785672342924,,,,,,,,0.851340771188099,,,,,,,,2665,,,,,,
