GEOID,NAME,tot_popE,med_incE,giniE,pop_u18E,pop_bpE,bp_u18E,year,bp_per,cbp_per,type
75001,ZCTA5 75001,13033,55855,0.449,2232,1933,721,2012,0.148315813703675,0.323028673835125,Zip
75002,ZCTA5 75002,64067,91950,0.3728,19876,3561,1459,2012,0.0555824371361231,0.0734051116924935,Zip
75006,ZCTA5 75006,46557,57002,0.407,11995,6102,2895,2012,0.131065145950126,0.241350562734473,Zip
75007,ZCTA5 75007,51735,80000,0.39,12852,3333,1282,2012,0.0644244708611192,0.0997510115157174,Zip
75009,ZCTA5 75009,8342,88682,0.4353,2494,804,266,2012,0.0963797650443539,0.106655974338412,Zip
75010,ZCTA5 75010,22848,74578,0.3908,5833,958,237,2012,0.0419292717086835,0.0406308931938968,Zip
75013,ZCTA5 75013,29971,129124,0.3712,9875,983,237,2012,0.0327983717593674,0.024,Zip
75019,ZCTA5 75019,39212,106887,0.4045,11695,1280,391,2012,0.0326430684484342,0.0334330910645575,Zip
75022,ZCTA5 75022,22449,140787,0.369,7698,537,297,2012,0.0239208873446479,0.0385814497272019,Zip
75023,ZCTA5 75023,46339,73814,0.3942,11730,3585,1251,2012,0.0773646388571182,0.106649616368286,Zip
75024,ZCTA5 75024,37708,90804,0.4084,10087,1496,228,2012,0.0396732788798133,0.0226033508476257,Zip
75025,ZCTA5 75025,51202,105482,0.3833,14668,2423,750,2012,0.0473223702199133,0.0511317152986092,Zip
75028,ZCTA5 75028,42878,110286,0.3427,13354,1442,419,2012,0.0336302999207053,0.0313763666317208,Zip
75032,ZCTA5 75032,29088,91456,0.4135,8734,1996,693,2012,0.0686193619361936,0.0793450881612091,Zip
75034,ZCTA5 75034,71123,112937,0.4038,22968,3170,1234,2012,0.0445706733405509,0.0537269244165796,Zip
75035,ZCTA5 75035,48691,101114,0.3252,15864,2424,960,2012,0.049783327514325,0.0605143721633888,Zip
75038,ZCTA5 75038,27393,46357,0.47,6609,4322,1550,2012,0.1577775344066,0.234528673021637,Zip
75039,ZCTA5 75039,10932,71054,0.482,1212,801,106,2012,0.0732711306256861,0.0874587458745875,Zip
75040,ZCTA5 75040,59244,54420,0.3749,17860,8941,3826,2012,0.150918236445885,0.214221724524076,Zip
75041,ZCTA5 75041,29793,42621,0.388,8788,5827,2463,2012,0.195582855033061,0.280268548020027,Zip
75042,ZCTA5 75042,39193,42586,0.397,12866,9170,4192,2012,0.233970351848544,0.325819990673092,Zip
75043,ZCTA5 75043,57596,56192,0.3892,15512,6591,2574,2012,0.114435030210431,0.165936049510057,Zip
75044,ZCTA5 75044,42012,66166,0.3923,10178,2945,1025,2012,0.0700990193278111,0.100707408135194,Zip
75048,ZCTA5 75048,20215,88691,0.3258,5830,1115,492,2012,0.0551570615879298,0.0843910806174957,Zip
75050,ZCTA5 75050,39994,43753,0.4059,10395,7097,2899,2012,0.177451617742661,0.278884078884079,Zip
75051,ZCTA5 75051,40023,38048,0.4111,13480,8954,4242,2012,0.223721360217875,0.314688427299703,Zip
75052,ZCTA5 75052,89829,67547,0.3714,27521,9620,4241,2012,0.107092364381213,0.154100505068857,Zip
75054,ZCTA5 75054,4769,103996,0.3301,1761,467,180,2012,0.0979240931012791,0.10221465076661,Zip
75056,ZCTA5 75056,48266,81492,0.386,13625,1986,727,2012,0.0411469771681929,0.0533577981651376,Zip
75057,ZCTA5 75057,13194,47850,0.3603,3490,2294,961,2012,0.173866909201152,0.275358166189112,Zip
75058,ZCTA5 75058,3145,82292,0.4222,856,371,167,2012,0.117965023847377,0.195093457943925,Zip
75060,ZCTA5 75060,46617,45394,0.3966,14932,8944,4196,2012,0.191861338138447,0.281007232788642,Zip
75061,ZCTA5 75061,52243,38186,0.4303,16288,11296,5205,2012,0.21622035488008,0.319560412573674,Zip
75062,ZCTA5 75062,46027,44683,0.443,11898,8046,3038,2012,0.174810437351989,0.255337031433854,Zip
75063,ZCTA5 75063,35443,67618,0.4434,8230,2037,423,2012,0.0574725615777445,0.0513973268529769,Zip
75065,ZCTA5 75065,11029,74816,0.3547,2614,467,119,2012,0.0423429141354611,0.0455241009946442,Zip
75067,ZCTA5 75067,60477,54557,0.3791,16033,6460,2915,2012,0.106817467797675,0.18181251169463,Zip
75068,ZCTA5 75068,36021,80903,0.3276,12336,2954,1616,2012,0.0820077177202188,0.130998702983139,Zip
75069,ZCTA5 75069,34635,45715,0.502,9162,7045,2755,2012,0.203406958279197,0.300698537437241,Zip
75070,ZCTA5 75070,74753,101286,0.3587,24271,4236,1381,2012,0.0566666220753682,0.0568991800914672,Zip
75071,ZCTA5 75071,36928,76441,0.4054,10850,1836,528,2012,0.0497183708838822,0.0486635944700461,Zip
75074,ZCTA5 75074,45573,56764,0.4135,12713,7058,3384,2012,0.154872402519035,0.266184220876268,Zip
75075,ZCTA5 75075,33529,76040,0.4147,7275,2730,846,2012,0.0814220525515226,0.116288659793814,Zip
75077,ZCTA5 75077,36773,97001,0.3699,9608,1504,587,2012,0.0408995730563185,0.0610949208992506,Zip
75078,ZCTA5 75078,10823,115960,0.3827,4050,923,282,2012,0.0852813452831932,0.0696296296296296,Zip
75080,ZCTA5 75080,44601,60216,0.4658,9621,7061,1562,2012,0.158314835990224,0.162353185739528,Zip
75081,ZCTA5 75081,34138,63411,0.3944,7277,3026,1070,2012,0.0886402249692425,0.147038614813797,Zip
75082,ZCTA5 75082,21336,107910,0.3825,5465,839,182,2012,0.0393232095988002,0.0333028362305581,Zip
75087,ZCTA5 75087,29292,81243,0.3843,8200,1353,480,2012,0.0461900860303155,0.0585365853658537,Zip
75088,ZCTA5 75088,25394,79287,0.3566,6493,1436,645,2012,0.0565487910530047,0.0993377483443709,Zip
75089,ZCTA5 75089,29539,87257,0.3189,8311,1309,475,2012,0.0443142963539727,0.0571531704969318,Zip
75093,ZCTA5 75093,46690,99761,0.4946,11502,2096,470,2012,0.0448918397943885,0.0408624587028343,Zip
75094,ZCTA5 75094,20029,113801,0.3236,7181,904,386,2012,0.0451345548954017,0.0537529591978833,Zip
75098,ZCTA5 75098,46887,79531,0.3365,14763,2283,768,2012,0.0486915349670484,0.0520219467587889,Zip
75101,ZCTA5 75101,589,32917,0.4131,195,130,50,2012,0.220713073005093,0.256410256410256,Zip
75103,ZCTA5 75103,13526,47100,0.4272,2922,1888,433,2012,0.139583025284637,0.148186173853525,Zip
75104,ZCTA5 75104,45349,67134,0.3966,13817,4179,1832,2012,0.0921519768903394,0.132590287327206,Zip
75105,ZCTA5 75105,283,40563,0.42,50,10,0,2012,0.0353356890459364,0,Zip
75110,ZCTA5 75110,27458,39977,0.4476,7335,6224,2995,2012,0.226673464928254,0.408316291751875,Zip
75114,ZCTA5 75114,4467,74659,0.3536,1419,348,78,2012,0.0779046339825386,0.0549682875264271,Zip
75115,ZCTA5 75115,48860,59494,0.4035,12897,4701,1649,2012,0.0962136717151044,0.127859192060169,Zip
75116,ZCTA5 75116,19635,51598,0.3762,5728,2805,1509,2012,0.142857142857143,0.263442737430168,Zip
75119,ZCTA5 75119,25687,46317,0.4264,7385,4299,1759,2012,0.167360921867092,0.238185511171293,Zip
75124,ZCTA5 75124,4160,48871,0.4788,1159,613,190,2012,0.147355769230769,0.163934426229508,Zip
75125,ZCTA5 75125,6904,48072,0.4159,2071,1278,408,2012,0.185110081112399,0.197006277160792,Zip
75126,ZCTA5 75126,31825,86872,0.3273,10373,1640,566,2012,0.0515318146111548,0.0545647353706739,Zip
75132,ZCTA5 75132,391,85721,0.2785,84,72,33,2012,0.184143222506394,0.392857142857143,Zip
75134,ZCTA5 75134,20153,47672,0.386,6323,3789,1726,2012,0.188011710415323,0.272971690653171,Zip
75135,ZCTA5 75135,4944,57750,0.3916,1265,663,268,2012,0.134101941747573,0.211857707509881,Zip
75137,ZCTA5 75137,18955,59577,0.4053,4587,1876,799,2012,0.0989712476919019,0.174187922389361,Zip
75141,ZCTA5 75141,5258,35435,0.3846,1408,959,494,2012,0.182388740966147,0.350852272727273,Zip
75142,ZCTA5 75142,18920,54258,0.4073,5358,3010,1251,2012,0.159090909090909,0.233482642777156,Zip
75143,ZCTA5 75143,16073,42704,0.4199,3632,2900,1174,2012,0.180426802712624,0.323237885462555,Zip
75146,ZCTA5 75146,17432,58259,0.3429,5299,1619,728,2012,0.0928751720972923,0.137384412153236,Zip
75147,ZCTA5 75147,7897,44260,0.43,2141,1723,734,2012,0.218184120552108,0.342830453059318,Zip
75149,ZCTA5 75149,56253,47974,0.3836,17305,8579,4071,2012,0.152507421826392,0.235249927766541,Zip
75150,ZCTA5 75150,58538,46250,0.3905,16299,8805,4225,2012,0.150415114968055,0.259218356954414,Zip
75152,ZCTA5 75152,5577,52699,0.3855,1890,672,352,2012,0.120494889725659,0.186243386243386,Zip
75154,ZCTA5 75154,35067,65404,0.3799,10202,3727,1505,2012,0.106282259674338,0.147520094099196,Zip
75155,ZCTA5 75155,2673,40324,0.4127,913,653,289,2012,0.244294799850355,0.316538882803943,Zip
75156,ZCTA5 75156,14538,37042,0.4845,2512,2542,713,2012,0.17485211170725,0.283837579617834,Zip
75157,ZCTA5 75157,382,46250,0.3732,46,49,5,2012,0.128272251308901,0.108695652173913,Zip
75158,ZCTA5 75158,4359,54539,0.3792,1215,490,244,2012,0.112411103464097,0.20082304526749,Zip
75159,ZCTA5 75159,18322,47583,0.3954,4539,2011,668,2012,0.109758759960703,0.147168979951531,Zip
75160,ZCTA5 75160,23102,45562,0.4584,5877,4456,1811,2012,0.192883733010129,0.30815041687936,Zip
75161,ZCTA5 75161,6859,64438,0.3747,1220,751,206,2012,0.109491179472226,0.168852459016393,Zip
75164,ZCTA5 75164,457,64500,0.3251,101,17,10,2012,0.037199124726477,0.099009900990099,Zip
75165,ZCTA5 75165,38251,59583,0.401,9975,4386,2008,2012,0.114663668923688,0.201303258145363,Zip
75166,ZCTA5 75166,3381,80586,0.3504,957,73,0,2012,0.0215912451937297,0,Zip
75167,ZCTA5 75167,9842,78995,0.3466,2902,434,187,2012,0.0440967283072546,0.0644383184011027,Zip
75169,ZCTA5 75169,14813,41718,0.4495,3668,2092,741,2012,0.141227300344292,0.202017448200654,Zip
75172,ZCTA5 75172,3965,38397,0.4082,1089,948,495,2012,0.239092055485498,0.454545454545455,Zip
75173,ZCTA5 75173,5175,66230,0.3777,1432,555,107,2012,0.107246376811594,0.0747206703910615,Zip
75180,ZCTA5 75180,22861,38139,0.4196,8034,7045,3291,2012,0.308166746861467,0.409634055265123,Zip
75181,ZCTA5 75181,26498,77955,0.3321,8936,3391,1648,2012,0.127971922409238,0.184422560429722,Zip
75182,ZCTA5 75182,5085,101625,0.3558,1037,91,20,2012,0.0178957718780728,0.0192864030858245,Zip
75189,ZCTA5 75189,20634,71590,0.3553,5920,1840,512,2012,0.0891732092662596,0.0864864864864865,Zip
75201,ZCTA5 75201,9331,64520,0.4408,374,1049,230,2012,0.112420962383453,0.614973262032086,Zip
75202,ZCTA5 75202,2005,74299,0.2925,34,119,21,2012,0.0593516209476309,0.617647058823529,Zip
75203,ZCTA5 75203,16232,28627,0.4693,4594,6437,2695,2012,0.396562345983243,0.586634740966478,Zip
75204,ZCTA5 75204,26207,58473,0.5011,3629,5631,1921,2012,0.21486625710688,0.529346927528245,Zip
75205,ZCTA5 75205,24116,115034,0.5746,5584,2039,340,2012,0.0845496765632775,0.0608882521489971,Zip
75206,ZCTA5 75206,36320,51343,0.4929,4350,7041,1729,2012,0.19386013215859,0.397471264367816,Zip
75207,ZCTA5 75207,9738,71000,0.3084,20,133,0,2012,0.0136578352844527,0,Zip
75208,ZCTA5 75208,32077,42589,0.5173,9030,8154,3229,2012,0.254200829254606,0.357585825027686,Zip
75209,ZCTA5 75209,14971,75174,0.581,3005,1985,695,2012,0.132589673368512,0.231281198003328,Zip
75210,ZCTA5 75210,5927,12994,0.4994,1364,3140,961,2012,0.529778977560317,0.704545454545455,Zip
75211,ZCTA5 75211,73775,35955,0.3951,24723,19445,8943,2012,0.263571670620129,0.361727945637665,Zip
75212,ZCTA5 75212,24997,27460,0.4311,8396,8659,3521,2012,0.346401568188183,0.419366364935684,Zip
75214,ZCTA5 75214,32293,65681,0.5323,6303,3944,1146,2012,0.122131731334964,0.181818181818182,Zip
75215,ZCTA5 75215,14430,22257,0.5593,2855,5367,1461,2012,0.371933471933472,0.511733800350263,Zip
75216,ZCTA5 75216,47558,23595,0.4919,13757,18422,7164,2012,0.387358593717145,0.520753071163771,Zip
75217,ZCTA5 75217,82842,35182,0.4318,28721,26323,12756,2012,0.317749450761691,0.444134953518332,Zip
75218,ZCTA5 75218,22103,66377,0.4546,4404,1995,571,2012,0.0902592408270371,0.129654859218892,Zip
75219,ZCTA5 75219,20965,57560,0.5153,2824,3678,1244,2012,0.175435249224899,0.440509915014164,Zip
75220,ZCTA5 75220,43459,35038,0.5952,13465,11557,5277,2012,0.265928806461262,0.391904938730041,Zip
75223,ZCTA5 75223,13191,33718,0.4774,3523,3741,1492,2012,0.28360245622015,0.423502696565427,Zip
75224,ZCTA5 75224,33942,32834,0.4442,10989,10486,4746,2012,0.308938777915267,0.431886431886432,Zip
75225,ZCTA5 75225,20047,141193,0.5302,5507,602,101,2012,0.0300294308375318,0.018340294171055,Zip
75226,ZCTA5 75226,2811,39753,0.3535,372,667,36,2012,0.237282106012095,0.0967741935483871,Zip
75227,ZCTA5 75227,56150,36491,0.4008,18300,13685,6456,2012,0.243722172751558,0.352786885245902,Zip
75228,ZCTA5 75228,68605,36834,0.4364,20434,19327,8269,2012,0.281714160775454,0.40466868943917,Zip
75229,ZCTA5 75229,32820,70227,0.5305,8382,4691,1834,2012,0.142931139549055,0.218802195180148,Zip
75230,ZCTA5 75230,26717,67723,0.6041,5596,2845,769,2012,0.106486506718569,0.137419585418156,Zip
75231,ZCTA5 75231,34306,33524,0.5601,9561,10088,4309,2012,0.29405934821897,0.450685074782973,Zip
75232,ZCTA5 75232,26426,38119,0.4064,6528,5968,2482,2012,0.225838189661697,0.380208333333333,Zip
75233,ZCTA5 75233,14633,41711,0.4348,4172,3156,1283,2012,0.215676894690084,0.307526366251198,Zip
75234,ZCTA5 75234,28726,54335,0.4425,7359,3670,1611,2012,0.127758824758059,0.218915613534448,Zip
75235,ZCTA5 75235,19334,39169,0.422,5465,6058,2618,2012,0.313334022964725,0.479048490393413,Zip
75236,ZCTA5 75236,15081,34018,0.3997,5255,3220,1586,2012,0.213513692725947,0.301807802093245,Zip
75237,ZCTA5 75237,17952,28835,0.3995,5627,5053,2243,2012,0.281472816399287,0.398613826195131,Zip
75238,ZCTA5 75238,29853,54192,0.5128,7812,4415,1996,2012,0.147891334204268,0.255504352278546,Zip
75240,ZCTA5 75240,25813,36992,0.5256,7184,6850,3358,2012,0.265370162321311,0.467427616926503,Zip
75241,ZCTA5 75241,28162,28896,0.4712,7300,8214,3801,2012,0.291669625736809,0.520684931506849,Zip
75243,ZCTA5 75243,55747,36710,0.5113,14817,13638,5183,2012,0.244640967226936,0.349800904366606,Zip
75244,ZCTA5 75244,13247,68617,0.486,2872,1507,532,2012,0.113761606401449,0.185236768802228,Zip
75246,ZCTA5 75246,3022,36538,0.4573,652,936,378,2012,0.309728656518862,0.579754601226994,Zip
75247,ZCTA5 75247,509,22606,0.3044,0,297,0,2012,0.583497053045187,,Zip
75248,ZCTA5 75248,34911,72797,0.4863,6496,2863,734,2012,0.0820085359915213,0.112992610837438,Zip
75249,ZCTA5 75249,13684,58405,0.3365,4656,1898,1098,2012,0.138702133878983,0.235824742268041,Zip
75251,ZCTA5 75251,2910,66016,0.3775,313,204,0,2012,0.0701030927835052,0,Zip
75252,ZCTA5 75252,25129,57475,0.5363,4782,3465,1006,2012,0.137888495363922,0.210372229192806,Zip
